,ident,com,nplanets,massbudget,massefficiency,sigmag0,md,rc,ms,metal,taugas,qest,ngi,mtr,apert
366,520.0,6.375785695141604,10.0,17.950122292512795,0.0006119359872447546,114.867258201306,0.08799999999999998,32.92130279541016,1.1800218820571904,0.056131411343812936,1406000.875,7.371981620788574,0.0,17.950122292512795,0.30000001192092896
367,522.0,3.4907425346236165,15.0,5.46709988586166,0.0010934199771723322,6.823048924558793,0.015,55.76865768432617,0.8030281662940979,0.3518013358116149,8156543.0,34.55690383911133,0.0,5.46709988586166,0.30000001192092896
368,524.0,0.09061235674116012,11.0,2159.6185554853837,0.08638474221941539,80.4762561237452,0.07499999999999997,36.310359954833984,0.9625269770622256,-0.16115719079971313,3843813.75,7.230539321899414,1.0,10.91318902384671,0.30000001192092896
369,525.0,6.459232869851451,9.0,6.541881043318487,0.00013083762086636973,113.21211579673323,0.15,43.294525146484375,0.7697111964225771,-0.26387572288513184,5276036.5,3.0718815326690674,0.0,6.541881043318487,0.30000001192092896
370,526.0,4.8211016350026705,10.0,11.97687516409389,0.00025664732494486906,170.73060576682948,0.14,34.059803009033196,0.9413507580757139,-0.4368347227573395,3977509.75,3.7474653720855713,0.0,11.97687516409389,0.30000001192092896
371,528.0,4.750886966116732,12.0,12.0341292630617,0.000361023877891851,120.47148170366768,0.1,34.26823043823243,0.7436431646347046,-0.10494744032621384,9513086.0,4.0397348403930655,0.0,12.0341292630617,0.30000001192092896
372,529.0,5.306887126689765,12.0,19.299066186865577,0.0008041277577860656,53.672286798109944,0.07200000000000001,43.563724517822266,1.24972665309906,0.05990337207913399,2721496.25,10.218152046203613,0.0,19.299066186865577,0.30000001192092896
373,531.0,2.932884767369045,3.0,0.24301040059661275,4.288418834057872e-05,13.039233177782588,0.017,42.946941375732415,0.9715062975883485,-0.16439312696456904,1196491.125,33.181564331054695,0.0,0.24301040059661275,0.30000001192092896
374,532.0,5.07503029454499,10.0,15.354416297678139,0.00035433268379257243,54.21496280252062,0.13,58.24328994750977,1.079482078552246,-0.1089569330215454,4509588.0,5.242074489593506,0.0,15.354416297678139,0.30000001192092896
375,534.0,1.9460463519275852,10.0,1617.4275983328264,0.07242213126863402,41.532003671499346,0.067,47.77269744873047,0.8655865788459779,0.2502436041831971,1282363.125,7.775408267974853,1.0,19.206230284933703,0.30000001192092896
376,535.0,10.667152536965013,7.0,8.07180110127276,0.000201795027531819,89.34168412879644,0.12,43.5910530090332,1.2841806411743166,0.11471833288669585,8669700.0,6.129436492919923,0.0,8.07180110127276,0.30000001192092896
377,536.0,3.877255661445929,15.0,18.84528811407585,0.000376905762281517,64.47273211252572,0.15,57.37086486816406,0.863945722579956,-0.16470462083816528,1298784.75,3.6027319431304927,0.0,18.84528811407585,0.30000001192092896
